2020-02-1022:28:32.241 2020-02-1022:28:33.037 2020-02-1022:28:32.956 2020-02-1022:28:32.946 
2020-02-1023:55:35.221 2020-02-1023:55:35.235 2020-02-1023:55:35.233 2020-02-1023:55:35.233 
2020-02-1023:56:35.236 2020-02-1023:56:35.249 2020-02-1023:56:35.247 2020-02-1023:56:35.247 
2020-02-1023:57:35.25 2020-02-1023:57:35.265 2020-02-1023:57:35.262 2020-02-1023:57:35.262 
2020-02-1023:58:35.265 2020-02-1023:58:35.281 2020-02-1023:58:35.278 2020-02-1023:58:35.278 
2020-02-1023:59:35.282 2020-02-1023:59:35.298 2020-02-1023:59:35.295 2020-02-1023:59:35.295 
2020-02-1100:00:35.298 2020-02-1100:00:35.315 2020-02-1100:00:35.31 2020-02-1100:00:35.31 
2020-02-1100:01:35.316 2020-02-1100:01:35.334 2020-02-1100:01:35.331 2020-02-1100:01:35.331 
2020-02-1100:02:35.334 2020-02-1100:02:35.39 2020-02-1100:02:35.381 2020-02-1100:02:35.381 
2020-02-1100:03:35.39 2020-02-1100:03:35.413 2020-02-1100:03:35.41 2020-02-1100:03:35.41 
2020-02-1100:04:35.414 2020-02-1100:04:35.429 2020-02-1100:04:35.427 2020-02-1100:04:35.427 
2020-02-1100:05:35.43 2020-02-1100:05:35.457 2020-02-1100:05:35.456 2020-02-1100:05:35.455 
2020-02-1100:06:35.458 2020-02-1100:06:35.468 2020-02-1100:06:35.467 2020-02-1100:06:35.467 
2020-02-1100:07:35.469 2020-02-1100:07:35.485 2020-02-1100:07:35.479 2020-02-1100:07:35.479 
2020-02-1100:08:35.486 2020-02-1100:08:35.502 2020-02-1100:08:35.499 2020-02-1100:08:35.499 
2020-02-1100:09:35.502 2020-02-1100:09:35.521 2020-02-1100:09:35.519 2020-02-1100:09:35.519 
2020-02-1100:10:35.522 2020-02-1100:10:35.548 2020-02-1100:10:35.545 2020-02-1100:10:35.545 
2020-02-1100:11:35.549 2020-02-1100:11:35.589 2020-02-1100:11:35.578 2020-02-1100:11:35.578 
2020-02-1100:12:35.59 2020-02-1100:12:35.602 2020-02-1100:12:35.601 2020-02-1100:12:35.601 
2020-02-1100:13:35.603 2020-02-1100:13:35.623 2020-02-1100:13:35.621 2020-02-1100:13:35.621 
2020-02-1100:14:35.623 2020-02-1100:14:35.651 2020-02-1100:14:35.635 2020-02-1100:14:35.635 
2020-02-1100:15:35.652 2020-02-1100:15:35.689 2020-02-1100:15:35.678 2020-02-1100:15:35.678 
2020-02-1100:16:35.69 2020-02-1100:16:35.71 2020-02-1100:16:35.707 2020-02-1100:16:35.707 
2020-02-1100:17:35.711 2020-02-1100:17:35.734 2020-02-1100:17:35.729 2020-02-1100:17:35.729 
2020-02-1100:18:35.734 2020-02-1100:18:35.749 2020-02-1100:18:35.746 2020-02-1100:18:35.746 
2020-02-1100:19:35.749 2020-02-1100:19:35.773 2020-02-1100:19:35.771 2020-02-1100:19:35.771 
2020-02-1100:20:35.773 2020-02-1100:20:35.785 2020-02-1100:20:35.784 2020-02-1100:20:35.784 
2020-02-1100:21:35.786 2020-02-1100:21:35.797 2020-02-1100:21:35.795 2020-02-1100:21:35.795 
2020-02-1100:22:35.798 2020-02-1100:22:35.81 2020-02-1100:22:35.808 2020-02-1100:22:35.808 
2020-02-1100:23:35.81 2020-02-1100:23:35.831 2020-02-1100:23:35.828 2020-02-1100:23:35.828 
2020-02-1100:24:35.831 2020-02-1100:24:35.847 2020-02-1100:24:35.845 2020-02-1100:24:35.845 
2020-02-1100:25:35.847 2020-02-1100:25:35.87 2020-02-1100:25:35.867 2020-02-1100:25:35.867 
2020-02-1100:26:35.87 2020-02-1100:26:35.886 2020-02-1100:26:35.885 2020-02-1100:26:35.885 
2020-02-1100:27:35.887 2020-02-1100:27:35.9 2020-02-1100:27:35.898 2020-02-1100:27:35.898 
