2020-02-1003:18:07.953 2020-02-1003:18:08.056 2020-02-1003:18:08.022 2020-02-1003:18:08.021 
2020-02-1004:32:08.381 2020-02-1004:32:08.383 2020-02-1004:32:08.382 2020-02-1004:32:08.382 
2020-02-1004:33:08.384 2020-02-1004:33:08.386 2020-02-1004:33:08.386 2020-02-1004:33:08.385 
2020-02-1004:34:08.387 2020-02-1004:34:08.39 2020-02-1004:34:08.389 2020-02-1004:34:08.389 
2020-02-1004:35:08.393 2020-02-1004:35:08.395 2020-02-1004:35:08.395 2020-02-1004:35:08.395 
2020-02-1004:36:08.397 2020-02-1004:36:08.399 2020-02-1004:36:08.399 2020-02-1004:36:08.398 
2020-02-1004:37:08.402 2020-02-1004:37:08.404 2020-02-1004:37:08.403 2020-02-1004:37:08.403 
2020-02-1004:38:08.405 2020-02-1004:38:08.407 2020-02-1004:38:08.406 2020-02-1004:38:08.406 
2020-02-1004:39:08.408 2020-02-1004:39:08.41 2020-02-1004:39:08.409 2020-02-1004:39:08.409 
2020-02-1004:40:08.411 2020-02-1004:40:08.414 2020-02-1004:40:08.413 2020-02-1004:40:08.413 
2020-02-1004:41:08.416 2020-02-1004:41:08.418 2020-02-1004:41:08.417 2020-02-1004:41:08.417 
2020-02-1004:42:08.42 2020-02-1004:42:08.422 2020-02-1004:42:08.421 2020-02-1004:42:08.421 
2020-02-1004:43:08.425 2020-02-1004:43:08.429 2020-02-1004:43:08.426 2020-02-1004:43:08.426 
2020-02-1004:44:08.43 2020-02-1004:44:08.432 2020-02-1004:44:08.432 2020-02-1004:44:08.432 
2020-02-1004:45:08.434 2020-02-1004:45:08.436 2020-02-1004:45:08.436 2020-02-1004:45:08.436 
2020-02-1004:46:08.437 2020-02-1004:46:08.439 2020-02-1004:46:08.439 2020-02-1004:46:08.439 
2020-02-1004:47:08.441 2020-02-1004:47:08.443 2020-02-1004:47:08.442 2020-02-1004:47:08.442 
2020-02-1004:48:08.444 2020-02-1004:48:08.445 2020-02-1004:48:08.445 2020-02-1004:48:08.445 
2020-02-1004:49:08.447 2020-02-1004:49:08.448 2020-02-1004:49:08.448 2020-02-1004:49:08.448 
2020-02-1004:50:08.449 2020-02-1004:50:08.451 2020-02-1004:50:08.451 2020-02-1004:50:08.45 
2020-02-1004:51:08.453 2020-02-1004:51:08.454 2020-02-1004:51:08.454 2020-02-1004:51:08.454 
2020-02-1004:52:08.456 2020-02-1004:52:08.458 2020-02-1004:52:08.457 2020-02-1004:52:08.457 
2020-02-1004:53:08.459 2020-02-1004:53:08.461 2020-02-1004:53:08.46 2020-02-1004:53:08.46 
2020-02-1004:54:08.462 2020-02-1004:54:08.464 2020-02-1004:54:08.464 2020-02-1004:54:08.464 
2020-02-1004:55:08.465 2020-02-1004:55:08.468 2020-02-1004:55:08.467 2020-02-1004:55:08.467 
2020-02-1004:56:08.469 2020-02-1004:56:08.471 2020-02-1004:56:08.471 2020-02-1004:56:08.471 
2020-02-1004:57:08.472 2020-02-1004:57:08.474 2020-02-1004:57:08.474 2020-02-1004:57:08.473 
2020-02-1004:58:08.475 2020-02-1004:58:08.477 2020-02-1004:58:08.477 2020-02-1004:58:08.477 
2020-02-1004:59:08.479 2020-02-1004:59:08.48 2020-02-1004:59:08.48 2020-02-1004:59:08.48 
2020-02-1005:00:08.482 2020-02-1005:00:08.483 2020-02-1005:00:08.483 2020-02-1005:00:08.483 
2020-02-1005:01:08.485 2020-02-1005:01:08.487 2020-02-1005:01:08.486 2020-02-1005:01:08.486 
2020-02-1005:02:08.488 2020-02-1005:02:08.49 2020-02-1005:02:08.489 2020-02-1005:02:08.489 
2020-02-1005:03:08.491 2020-02-1005:03:08.493 2020-02-1005:03:08.493 2020-02-1005:03:08.492 
2020-02-1005:04:08.494 2020-02-1005:04:08.496 2020-02-1005:04:08.495 2020-02-1005:04:08.495 
2020-02-1005:05:08.498 2020-02-1005:05:08.5 2020-02-1005:05:08.499 2020-02-1005:05:08.499 
2020-02-1005:06:08.501 2020-02-1005:06:08.503 2020-02-1005:06:08.502 2020-02-1005:06:08.502 
2020-02-1005:07:08.504 2020-02-1005:07:08.506 2020-02-1005:07:08.505 2020-02-1005:07:08.505 
2020-02-1005:08:08.507 2020-02-1005:08:08.509 2020-02-1005:08:08.508 2020-02-1005:08:08.508 
2020-02-1005:09:08.51 2020-02-1005:09:08.512 2020-02-1005:09:08.511 2020-02-1005:09:08.511 
2020-02-1005:10:08.514 2020-02-1005:10:08.516 2020-02-1005:10:08.515 2020-02-1005:10:08.515 
2020-02-1005:11:08.521 2020-02-1005:11:08.523 2020-02-1005:11:08.523 2020-02-1005:11:08.523 
2020-02-1005:12:08.525 2020-02-1005:12:08.526 2020-02-1005:12:08.526 2020-02-1005:12:08.526 
2020-02-1005:13:08.528 2020-02-1005:13:08.53 2020-02-1005:13:08.529 2020-02-1005:13:08.529 
2020-02-1005:14:08.531 2020-02-1005:14:08.533 2020-02-1005:14:08.532 2020-02-1005:14:08.532 
2020-02-1005:15:08.534 2020-02-1005:15:08.536 2020-02-1005:15:08.535 2020-02-1005:15:08.535 
2020-02-1005:16:08.537 2020-02-1005:16:08.539 2020-02-1005:16:08.538 2020-02-1005:16:08.538 
2020-02-1005:17:08.54 2020-02-1005:17:08.542 2020-02-1005:17:08.541 2020-02-1005:17:08.541 
